u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
22.12354,21.74525,21.01472,20.75145,20.46664,0.3782902,0.7305317,0.2632694,0.284811,GALAXY,STARBURST,0.5016992,56720,1,1,0,1,142.520509001409,48.0393209118316
21.37371,20.56597,20.73194,20.40832,20.14694,0.8077431,-0.1659737,0.3236237,0.2613754,QSO,BROADLINE,2.325173,58039,1,1,0,1,353.417758618768,-1.27454103972599
21.8989,21.15008,20.25396,19.94132,19.43995,0.7488232,0.8961124,0.3126469,0.5013657,GALAXY,STARBURST,0.2999764,56443,1,1,0,1,188.009444427964,58.7675187757679
17.48894,17.59522,17.56195,17.30894,17.12651,-0.1062813,0.03326416,0.2530117,0.1824322,QSO,BROADLINE,2.080687,55208,1,1,0,1,123.640767342675,48.4901331310558
21.76702,21.11534,21.30405,21.18591,21.52058,0.6516838,-0.188715,0.1181412,-0.3346691,GALAXY,STARBURST,0.05302876,55750,1,1,0,1,245.750799964765,32.0154859363604
20.25639,20.13331,20.09265,19.90142,19.73329,0.1230812,0.04065704,0.1912289,0.1681328,QSO,BROADLINE,1.730433,56330,1,1,0,1,123.574879856363,44.9787545330179
21.7291,21.05241,20.89051,20.79312,21.1961,0.6766911,0.1618938,0.09739494,-0.4029789,GALAXY,STARBURST,0.01100745,52017,1,1,0,1,261.659473767439,60.233054191381
20.71041,20.47046,19.97324,19.91859,19.65946,0.2399464,0.497221,0.05464935,0.2591324,GALAXY,STARBURST,0.3448772,55538,1,1,0,1,132.005360399229,3.77599468037538
19.50244,19.34574,19.33906,19.10756,19.18365,0.156702,0.006679535,0.2315044,-0.07609367,QSO,BROADLINE,1.678159,57451,1,1,0,1,159.974357450588,43.0650440912618
21.78446,20.71253,20.05125,19.74888,19.2783,1.071932,0.6612854,0.3023624,0.470583,GALAXY,STARBURST,0.2918236,56398,1,1,0,1,220.153908074916,52.8506421563206
19.99953,19.12171,18.86427,18.79398,18.68665,0.8778248,0.2574368,0.07028961,0.1073322,STAR,F5,0.0003392954,53764,1,1,0,1,145.695467824159,53.0733125348911
